iso;date;deces;naissances
ISR;2020-08-20;2616;3642
ISR;2020-08-21;1896;4413
ISR;2020-08-22;1458;4493
ISR;2020-08-23;1963;3541
ISR;2020-08-24;2564;3808
ISR;2020-08-25;2441;3829
ISR;2020-08-26;2028;2698
ISR;2020-08-27;1764;4138
ISR;2020-08-28;2151;4212
ISR;2020-08-29;1032;3315
ISR;2020-08-30;2772;4281
ISR;2020-08-31;1498;4452
ISR;2020-09-01;1372;2870
ISR;2020-09-02;1927;2611
ISR;2020-09-03;1225;4466
ISR;2020-09-04;2276;3527
ISR;2020-09-05;2017;2709
ISR;2020-09-06;1437;2582
ISR;2020-09-07;2855;4261
ISR;2020-09-08;2022;2595
ISR;2020-09-09;2869;3992
ISR;2020-09-10;1174;3128
ISR;2020-09-11;2748;3074
ISR;2020-09-12;1306;3166
ISR;2020-09-13;1765;3844
ISR;2020-09-14;1611;4493
ISR;2020-09-15;2445;4020
ISR;2020-09-16;2427;4132
ISR;2020-09-17;1412;3250
ISR;2020-09-18;2522;4442
ISR;2020-09-19;2282;3160
ISR;2020-09-20;2526;3411
ISR;2020-09-21;2504;2871
ISR;2020-09-22;2056;4085
ISR;2020-09-23;1582;4055
ISR;2020-09-24;1304;3792
ISR;2020-09-25;2046;3088
ISR;2020-09-26;2221;3114
ISR;2020-09-27;1438;4108
ISR;2020-09-28;1223;3587
ISR;2020-09-29;2499;3035
ISR;2020-09-30;1769;4179
ISR;2020-10-01;2198;3162
ISR;2020-10-02;1010;2975
ISR;2020-10-03;2336;2862
ISR;2020-10-04;2137;3511
ISR;2020-10-05;2770;2983
ISR;2020-10-06;2027;4346
ISR;2020-10-07;1380;4459
ISR;2020-10-08;2248;4060
ISR;2020-10-09;1447;3023
ISR;2020-10-10;2245;4302
ISR;2020-10-11;1472;4436
ISR;2020-10-12;2511;3401
ISR;2020-10-13;2636;2707
ISR;2020-10-14;1612;2572
ISR;2020-10-15;1891;3744
ISR;2020-10-16;1709;3596
ISR;2020-10-17;2235;3250
ISR;2020-10-18;1877;3754
ISR;2020-10-19;2463;3302
ISR;2020-10-20;1247;2591
ISR;2020-10-21;2592;3254
ISR;2020-10-22;1628;2640
ISR;2020-10-23;2617;2587
ISR;2020-10-24;1093;2781
ISR;2020-10-25;1943;4489
ISR;2020-10-26;1982;3144
ISR;2020-10-27;2259;3164
ISR;2020-10-28;1231;4433
ISR;2020-10-29;2037;2984
ISR;2020-10-30;2897;2988
ISR;2020-10-31;2621;3524
ISR;2020-11-01;2173;3818
ISR;2020-11-02;1004;3692
ISR;2020-11-03;2124;4036
ISR;2020-11-04;2144;2531
ISR;2020-11-05;2089;4414
ISR;2020-11-06;1974;3612
ISR;2020-11-07;1708;3779
ISR;2020-11-08;1434;3660
ISR;2020-11-09;1936;2860
ISR;2020-11-10;1127;2915
ISR;2020-11-11;2565;3134
ISR;2020-11-12;2997;3354
ISR;2020-11-13;1505;2842
ISR;2020-11-14;2077;2643
ISR;2020-11-15;1617;2858
ISR;2020-11-16;1981;4367
ISR;2020-11-17;2504;3736
ISR;2020-11-18;1390;4259
ISR;2020-11-19;2247;3306
ISR;2020-11-20;1065;4243
ISR;2020-11-21;1876;3219
ISR;2020-11-22;1902;3585
ISR;2020-11-23;2127;2798
ISR;2020-11-24;2086;4108
ISR;2020-11-25;2576;3839
ISR;2020-11-26;1791;3089
ISR;2020-11-27;1355;3365
ISR;2020-11-28;1423;4089
ISR;2020-11-29;1962;3881
ISR;2020-11-30;1852;3940
ISR;2020-12-01;2924;3460
ISR;2020-12-02;1574;4481
ISR;2020-12-03;1440;4437
ISR;2020-12-04;1488;3320
ISR;2020-12-05;1209;3365
ISR;2020-12-06;2911;3718
ISR;2020-12-07;2395;3254
ISR;2020-12-08;2634;4424
ISR;2020-12-09;1802;2836
ISR;2020-12-10;1743;2639
ISR;2020-12-11;1765;3365
ISR;2020-12-12;2693;4090
ISR;2020-12-13;1339;3528
ISR;2020-12-14;1155;3695
ISR;2020-12-15;1185;2915
ISR;2020-12-16;1082;3380
ISR;2020-12-17;1220;3406
ISR;2020-12-18;1140;3249
ISR;2020-12-19;2271;4217
ISR;2020-12-20;1462;3292
ISR;2020-12-21;2023;2758
ISR;2020-12-22;1858;3206
ISR;2020-12-23;1177;4341
ISR;2020-12-24;1132;3697
ISR;2020-12-25;2667;3016
ISR;2020-12-26;1309;3909
ISR;2020-12-27;2454;4197
ISR;2020-12-28;1411;4252
ISR;2020-12-29;1766;3207
ISR;2020-12-30;2181;2625
ISR;2020-12-31;2001;4007
ISR;2021-01-01;2469;3503
ISR;2021-01-02;2524;3075
ISR;2021-01-03;1573;3679
ISR;2021-01-04;1842;3745
ISR;2021-01-05;1255;3326
ISR;2021-01-06;1769;3125
ISR;2021-01-07;2281;4435
ISR;2021-01-08;2718;3445
ISR;2021-01-09;2097;4463
ISR;2021-01-10;2717;3729
ISR;2021-01-11;1191;3942
ISR;2021-01-12;2220;2727
ISR;2021-01-13;2270;2566
ISR;2021-01-14;1123;3420
ISR;2021-01-15;2548;3087
ISR;2021-01-16;2666;2853
ISR;2021-01-17;2544;3407
ISR;2021-01-18;1323;3293
ISR;2021-01-19;1466;2786
ISR;2021-01-20;2276;3008
ISR;2021-01-21;2977;3768
ISR;2021-01-22;2165;4424
ISR;2021-01-23;1664;2799
ISR;2021-01-24;1333;3251
ISR;2021-01-25;1197;2618
ISR;2021-01-26;2202;3346
ISR;2021-01-27;2699;4462
ISR;2021-01-28;1714;2909
ISR;2021-01-29;2465;4209
ISR;2021-01-30;2773;4361
ISR;2021-01-31;2828;3282
ISR;2021-02-01;2261;3153
ISR;2021-02-02;2215;3744
ISR;2021-02-03;1419;2562
ISR;2021-02-04;2621;2510
ISR;2021-02-05;1685;3919
ISR;2021-02-06;2423;3103
ISR;2021-02-07;2455;2830
ISR;2021-02-08;2772;3497
ISR;2021-02-09;2129;2971
ISR;2021-02-10;2997;4144
ISR;2021-02-11;2480;3590
ISR;2021-02-12;2371;4093
ISR;2021-02-13;2899;3593
ISR;2021-02-14;2735;3288
ISR;2021-02-15;2166;4349
ISR;2021-02-16;2082;3298
ISR;2021-02-17;2440;3834
ISR;2021-02-18;1034;3975
ISR;2021-02-19;1218;3074
ISR;2021-02-20;2632;2947
ISR;2021-02-21;2229;2899
ISR;2021-02-22;1585;4165
ISR;2021-02-23;2220;3936
ISR;2021-02-24;1369;2752
ISR;2021-02-25;2695;3755
ISR;2021-02-26;2864;2814
ISR;2021-02-27;1274;4430
ISR;2021-02-28;1843;4332
ISR;2021-03-01;1072;3699
ISR;2021-03-02;1423;4183
ISR;2021-03-03;1134;2708
ISR;2021-03-04;2013;3354
ISR;2021-03-05;2679;3876
ISR;2021-03-06;2019;3741
ISR;2021-03-07;2172;4116
ISR;2021-03-08;1386;3055
ISR;2021-03-09;2889;3502
ISR;2021-03-10;1451;4031
ISR;2021-03-11;1537;2571
ISR;2021-03-12;2585;3030
ISR;2021-03-13;2805;4301
ISR;2021-03-14;1080;3249
ISR;2021-03-15;1115;2902
ISR;2021-03-16;1131;4316
ISR;2021-03-17;2748;3366
ISR;2021-03-18;2496;2989
ISR;2021-03-19;2342;4263
ISR;2021-03-20;1122;4448
ISR;2021-03-21;1153;4006
ISR;2021-03-22;1398;3211
ISR;2021-03-23;1284;3873
ISR;2021-03-24;1152;2627
ISR;2021-03-25;1723;3596
ISR;2021-03-26;2276;3725
ISR;2021-03-27;1758;4176
ISR;2021-03-28;1309;2885
ISR;2021-03-29;1854;3684
ISR;2021-03-30;1977;3983
ISR;2021-03-31;2763;3001
ISR;2021-04-01;2441;4336
ISR;2021-04-02;1749;3770
ISR;2021-04-03;1667;3292
ISR;2021-04-04;2512;2619
ISR;2021-04-05;2525;3835
ISR;2021-04-06;1781;4448
ISR;2021-04-07;2700;2524
ISR;2021-04-08;1445;3748
ISR;2021-04-09;2486;3994
ISR;2021-04-10;1448;3404
ISR;2021-04-11;1782;3642
ISR;2021-04-12;2778;4085
ISR;2021-04-13;1229;2548
ISR;2021-04-14;1983;4430
ISR;2021-04-15;1773;3221
ISR;2021-04-16;2610;3465
ISR;2021-04-17;1617;3052
ISR;2021-04-18;1639;3574
ISR;2021-04-19;2225;2733
ISR;2021-04-20;1173;4209
ISR;2021-04-21;1774;3332
ISR;2021-04-22;1771;4162
ISR;2021-04-23;2238;2913
ISR;2021-04-24;1605;3150
ISR;2021-04-25;2189;4424
ISR;2021-04-26;2693;3663
ISR;2021-04-27;1798;2691
ISR;2021-04-28;1773;3790
ISR;2021-04-29;1114;3952
ISR;2021-04-30;1911;3771
ISR;2021-05-01;2354;3496
ISR;2021-05-02;2333;4459
ISR;2021-05-03;1953;3073
ISR;2021-05-04;2556;2676
ISR;2021-05-05;2109;2801
ISR;2021-05-06;1691;4073
ISR;2021-05-07;1080;2769
ISR;2021-05-08;1920;3149
ISR;2021-05-09;1537;4135
ISR;2021-05-10;1519;4053
ITA;2020-01-31;1520;3931
ITA;2020-02-01;2236;3435
ITA;2020-02-02;2855;3631
ITA;2020-02-03;2206;2954
ITA;2020-02-04;2738;2589
ITA;2020-02-05;1722;3997
ITA;2020-02-06;1592;3954
ITA;2020-02-07;1824;3052
ITA;2020-02-08;1484;2724
ITA;2020-02-09;2851;3112
ITA;2020-02-10;1800;2714
ITA;2020-02-11;2653;3869
ITA;2020-02-12;2679;3768
ITA;2020-02-13;2368;2740
ITA;2020-02-14;1280;4114
ITA;2020-02-15;1648;4299
ITA;2020-02-16;1085;2595
ITA;2020-02-17;1391;3846
ITA;2020-02-18;2131;4114
ITA;2020-02-19;1522;3398
ITA;2020-02-20;2518;2614
ITA;2020-02-21;2549;3256
ITA;2020-02-22;1207;2696
ITA;2020-02-23;2334;4423
ITA;2020-02-24;1682;3883
ITA;2020-02-25;1032;3659
ITA;2020-02-26;1969;3256
ITA;2020-02-27;2340;4210
ITA;2020-02-28;2973;2663
ITA;2020-02-29;2488;4027
ITA;2020-03-01;1399;3178
ITA;2020-03-02;2725;2787
ITA;2020-03-03;1547;4461
ITA;2020-03-04;2868;3689
ITA;2020-03-05;2176;3625
ITA;2020-03-06;2940;3017
ITA;2020-03-07;2250;3328
ITA;2020-03-08;2234;2857
ITA;2020-03-09;2534;3843
ITA;2020-03-10;1690;4053
ITA;2020-03-11;2753;3074
ITA;2020-03-12;2828;3572
ITA;2020-03-13;1542;3774
ITA;2020-03-14;1625;2576
ITA;2020-03-15;1094;3486
ITA;2020-03-16;1366;2571
ITA;2020-03-17;1562;3111
ITA;2020-03-18;2331;3655
ITA;2020-03-19;1817;4085
ITA;2020-03-20;2599;4196
ITA;2020-03-21;1121;4300
ITA;2020-03-22;1646;3373
ITA;2020-03-23;1365;3868
ITA;2020-03-24;2319;4475
ITA;2020-03-25;2554;3243
ITA;2020-03-26;1400;3472
ITA;2020-03-27;1147;4359
ITA;2020-03-28;1171;3954
ITA;2020-03-29;2119;4104
ITA;2020-03-30;2194;2709
ITA;2020-03-31;2166;2893
ITA;2020-04-01;1481;3252
ITA;2020-04-02;2145;3074
ITA;2020-04-03;2984;3219
ITA;2020-04-04;2044;3255
ITA;2020-04-05;2185;4187
ITA;2020-04-06;1836;2601
ITA;2020-04-07;1852;3003
ITA;2020-04-08;1695;3008
ITA;2020-04-09;1952;3734
ITA;2020-04-10;2189;3271
ITA;2020-04-11;2118;3983
ITA;2020-04-12;1196;3016
ITA;2020-04-13;1782;4185
ITA;2020-04-14;2337;3703
ITA;2020-04-15;2123;3192
ITA;2020-04-16;1231;2609
ITA;2020-04-17;2289;2950
ITA;2020-04-18;1010;2636
ITA;2020-04-19;1056;4461
ITA;2020-04-20;2697;4048
ITA;2020-04-21;2553;4267
ITA;2020-04-22;1024;3996
ITA;2020-04-23;2217;2800
ITA;2020-04-24;1936;3658
ITA;2020-04-25;1956;3614
ITA;2020-04-26;1852;3438
ITA;2020-04-27;2575;2600
ITA;2020-04-28;2342;3347
ITA;2020-04-29;2097;4368
ITA;2020-04-30;1046;4356
ITA;2020-05-01;1259;4179
ITA;2020-05-02;2152;3015
ITA;2020-05-03;1847;3333
ITA;2020-05-04;1491;2972
ITA;2020-05-05;2412;3059
ITA;2020-05-06;2708;4448
ITA;2020-05-07;1925;3686
ITA;2020-05-08;2817;3641
ITA;2020-05-09;1199;3681
ITA;2020-05-10;2191;3890
ITA;2020-05-11;1198;4376
ITA;2020-05-12;1697;2816
ITA;2020-05-13;2556;2662
ITA;2020-05-14;1829;4416
ITA;2020-05-15;2011;3976
ITA;2020-05-16;1112;3402
ITA;2020-05-17;2321;4321
ITA;2020-05-18;1736;2698
ITA;2020-05-19;2879;3901
ITA;2020-05-20;2825;4079
ITA;2020-05-21;2630;3467
ITA;2020-05-22;1523;2761
ITA;2020-05-23;1957;2576
ITA;2020-05-24;2168;2737
ITA;2020-05-25;1810;4187
ITA;2020-05-26;1817;3281
ITA;2020-05-27;1043;3397
ITA;2020-05-28;2727;3856
ITA;2020-05-29;2125;4377
ITA;2020-05-30;1419;3433
ITA;2020-05-31;1081;2523
ITA;2020-06-01;1038;3585
ITA;2020-06-02;1840;3285
ITA;2020-06-03;2496;3816
ITA;2020-06-04;1403;2550
ITA;2020-06-05;2572;4271
ITA;2020-06-06;1659;2918
ITA;2020-06-07;2797;2808
ITA;2020-06-08;1325;2730
ITA;2020-06-09;1458;4254
ITA;2020-06-10;2891;2578
ITA;2020-06-11;2284;3883
ITA;2020-06-12;2295;3628
ITA;2020-06-13;2123;3816
ITA;2020-06-14;2072;3837
ITA;2020-06-15;2422;4142
ITA;2020-06-16;1407;2509
ITA;2020-06-17;1117;3086
ITA;2020-06-18;1849;3047
ITA;2020-06-19;2971;3131
ITA;2020-06-20;1048;2567
ITA;2020-06-21;2651;4229
ITA;2020-06-22;2176;4320
ITA;2020-06-23;1500;2675
ITA;2020-06-24;2965;3285
ITA;2020-06-25;1290;3564
ITA;2020-06-26;1170;4060
ITA;2020-06-27;2265;3323
ITA;2020-06-28;1074;4090
ITA;2020-06-29;1830;2620
ITA;2020-06-30;2894;2696
ITA;2020-07-01;2938;3072
ITA;2020-07-02;2339;3237
ITA;2020-07-03;1977;3022
ITA;2020-07-04;1870;2568
ITA;2020-07-05;2350;3850
ITA;2020-07-06;2155;2869
ITA;2020-07-07;2857;2978
ITA;2020-07-08;2158;2594
ITA;2020-07-09;1039;4279
ITA;2020-07-10;1095;3265
ITA;2020-07-11;2199;2740
ITA;2020-07-12;1282;2547
ITA;2020-07-13;2002;2662
ITA;2020-07-14;2235;2524
ITA;2020-07-15;2536;3839
ITA;2020-07-16;2712;3450
ITA;2020-07-17;2028;4012
ITA;2020-07-18;2544;3168
ITA;2020-07-19;1503;4368
ITA;2020-07-20;1596;4245
ITA;2020-07-21;2695;4205
ITA;2020-07-22;2734;3104
ITA;2020-07-23;1133;4067
ITA;2020-07-24;1189;3794
ITA;2020-07-25;2961;3619
ITA;2020-07-26;1753;3273
ITA;2020-07-27;2886;3379
ITA;2020-07-28;1702;3866
ITA;2020-07-29;1315;2840
ITA;2020-07-30;2285;3494
ITA;2020-07-31;2351;4287
ITA;2020-08-01;1923;2769
ITA;2020-08-02;1493;4062
ITA;2020-08-03;2162;4082
ITA;2020-08-04;1830;3389
ITA;2020-08-05;1135;3485
ITA;2020-08-06;1603;4000
ITA;2020-08-07;1702;3307
ITA;2020-08-08;1834;3174
ITA;2020-08-09;1532;2762
ITA;2020-08-10;2865;2547
ITA;2020-08-11;1561;3352
ITA;2020-08-12;1241;3564
ITA;2020-08-13;2975;3421
ITA;2020-08-14;1034;3398
ITA;2020-08-15;1379;3642
ITA;2020-08-16;1008;4375
ITA;2020-08-17;1957;4099
ITA;2020-08-18;2595;3533
ITA;2020-08-19;1466;4021
ITA;2020-08-20;1311;3299
ITA;2020-08-21;1746;3298
ITA;2020-08-22;1634;3332
ITA;2020-08-23;2075;3566
ITA;2020-08-24;1439;3725
ITA;2020-08-25;1547;3094
ITA;2020-08-26;1948;3471
ITA;2020-08-27;2693;3633
ITA;2020-08-28;2202;2830
ITA;2020-08-29;1338;4116
ITA;2020-08-30;1766;3510
ITA;2020-08-31;1304;2589
ITA;2020-09-01;1624;4147
ITA;2020-09-02;2843;3992
ITA;2020-09-03;1043;3826
ITA;2020-09-04;2676;3175
ITA;2020-09-05;2704;3340
ITA;2020-09-06;1868;2622
ITA;2020-09-07;2074;3961
ITA;2020-09-08;2233;4357
ITA;2020-09-09;2971;4424
ITA;2020-09-10;2898;3640
ITA;2020-09-11;1739;4334
ITA;2020-09-12;2900;3831
ITA;2020-09-13;2924;4325
ITA;2020-09-14;2989;2825
ITA;2020-09-15;2974;3673
ITA;2020-09-16;2790;3767
ITA;2020-09-17;1544;2650
ITA;2020-09-18;2969;4010
ITA;2020-09-19;2511;4047
ITA;2020-09-20;1818;3366
ITA;2020-09-21;2355;3254
ITA;2020-09-22;1375;2849
ITA;2020-09-23;2453;3444
ITA;2020-09-24;2415;3106
ITA;2020-09-25;2172;3004
ITA;2020-09-26;2622;3105
ITA;2020-09-27;1876;3168
ITA;2020-09-28;2991;2831
ITA;2020-09-29;2568;4343
ITA;2020-09-30;1436;4161
ITA;2020-10-01;2448;4005
ITA;2020-10-02;1245;4355
ITA;2020-10-03;2933;2886
ITA;2020-10-04;1143;2529
ITA;2020-10-05;1123;4153
ITA;2020-10-06;1099;3868
ITA;2020-10-07;1580;2760
ITA;2020-10-08;1375;2885
ITA;2020-10-09;1579;3295
ITA;2020-10-10;1580;4272
ITA;2020-10-11;2548;3525
ITA;2020-10-12;1074;3440
ITA;2020-10-13;1039;3212
ITA;2020-10-14;1377;2835
ITA;2020-10-15;2489;2916
ITA;2020-10-16;1657;3455
ITA;2020-10-17;2316;2832
ITA;2020-10-18;1318;2868
ITA;2020-10-19;2478;3862
ITA;2020-10-20;1690;2918
ITA;2020-10-21;1795;2740
ITA;2020-10-22;1780;3753
ITA;2020-10-23;2210;4170
ITA;2020-10-24;1716;4084
ITA;2020-10-25;2394;3811
ITA;2020-10-26;2792;3147
ITA;2020-10-27;1403;3500
ITA;2020-10-28;1881;3768
ITA;2020-10-29;1683;3522
ITA;2020-10-30;2124;2704
ITA;2020-10-31;2404;3112
ITA;2020-11-01;1220;4311
ITA;2020-11-02;2607;3604
ITA;2020-11-03;1091;2925
ITA;2020-11-04;2637;3068
ITA;2020-11-05;1565;3679
ITA;2020-11-06;2282;3663
ITA;2020-11-07;2991;2721
ITA;2020-11-08;1954;4346
ITA;2020-11-09;1117;4385
ITA;2020-11-10;2162;4248
ITA;2020-11-11;2591;3814
ITA;2020-11-12;1602;3942
ITA;2020-11-13;2301;3480
ITA;2020-11-14;1608;4075
ITA;2020-11-15;1179;2510
ITA;2020-11-16;2115;2911
ITA;2020-11-17;1430;3733
ITA;2020-11-18;2310;3206
ITA;2020-11-19;2192;3642
ITA;2020-11-20;1849;2707
ITA;2020-11-21;1518;4176
ITA;2020-11-22;1878;2735
ITA;2020-11-23;2792;2542
ITA;2020-11-24;1915;2799
ITA;2020-11-25;2320;3570
ITA;2020-11-26;1320;3400
ITA;2020-11-27;2492;3726
ITA;2020-11-28;2317;2597
ITA;2020-11-29;2871;4432
ITA;2020-11-30;2849;4139
ITA;2020-12-01;2798;4097
ITA;2020-12-02;1970;4435
ITA;2020-12-03;2575;4041
ITA;2020-12-04;1267;3862
ITA;2020-12-05;2504;4233
ITA;2020-12-06;1869;3186
ITA;2020-12-07;2290;2803
ITA;2020-12-08;2356;4335
ITA;2020-12-09;2052;3125
ITA;2020-12-10;2462;4310
ITA;2020-12-11;1804;2632
ITA;2020-12-12;1328;4471
ITA;2020-12-13;2630;3653
ITA;2020-12-14;1314;2541
ITA;2020-12-15;2453;3342
ITA;2020-12-16;1540;4398
ITA;2020-12-17;1927;4021
ITA;2020-12-18;2864;4268
ITA;2020-12-19;2577;4154
ITA;2020-12-20;2162;3710
ITA;2020-12-21;1186;2691
ITA;2020-12-22;1392;4064
ITA;2020-12-23;1013;3953
ITA;2020-12-24;1565;4166
ITA;2020-12-25;2236;3015
ITA;2020-12-26;2434;4374
ITA;2020-12-27;2648;3286
ITA;2020-12-28;1292;4288
ITA;2020-12-29;2825;2701
ITA;2020-12-30;2375;3064
ITA;2020-12-31;1389;3492
ITA;2021-01-01;2110;3331
ITA;2021-01-02;1946;3070
ITA;2021-01-03;2114;3502
ITA;2021-01-04;2431;3103
ITA;2021-01-05;2639;2672
ITA;2021-01-06;2667;2826
ITA;2021-01-07;2668;4319
ITA;2021-01-08;2858;4452
ITA;2021-01-09;2084;3828
ITA;2021-01-10;1236;2730
ITA;2021-01-11;2350;2563
ITA;2021-01-12;2355;3209
ITA;2021-01-13;2543;2749
ITA;2021-01-14;1280;4390
ITA;2021-01-15;2878;2882
ITA;2021-01-16;2452;3044
ITA;2021-01-17;2963;4270
ITA;2021-01-18;2702;4047
ITA;2021-01-19;2502;2963
ITA;2021-01-20;1171;3070
ITA;2021-01-21;1194;4318
ITA;2021-01-22;1923;2646
ITA;2021-01-23;2974;3465
ITA;2021-01-24;1025;3173
ITA;2021-01-25;1439;2979
ITA;2021-01-26;1403;4106
ITA;2021-01-27;2166;4038
ITA;2021-01-28;2945;3291
ITA;2021-01-29;2960;2565
ITA;2021-01-30;1656;2872
ITA;2021-01-31;2703;3234
ITA;2021-02-01;2084;4107
ITA;2021-02-02;1882;3474
ITA;2021-02-03;1719;3383
ITA;2021-02-04;2485;4152
ITA;2021-02-05;2554;3473
ITA;2021-02-06;1918;2572
ITA;2021-02-07;1001;4023
ITA;2021-02-08;1463;3192
ITA;2021-02-09;2663;3971
ITA;2021-02-10;2249;2729
ITA;2021-02-11;1256;3544
ITA;2021-02-12;2435;2726
ITA;2021-02-13;1249;4351
ITA;2021-02-14;2215;3427
ITA;2021-02-15;2368;3908
ITA;2021-02-16;1057;4073
ITA;2021-02-17;1048;2993
ITA;2021-02-18;1863;2507
ITA;2021-02-19;1547;2990
ITA;2021-02-20;2010;3778
ITA;2021-02-21;2498;3826
ITA;2021-02-22;2027;3301
ITA;2021-02-23;2233;4052
ITA;2021-02-24;2556;2872
ITA;2021-02-25;1392;3695
ITA;2021-02-26;2960;4167
ITA;2021-02-27;2302;3219
ITA;2021-02-28;2426;3388
ITA;2021-03-01;1857;3320
ITA;2021-03-02;1775;4274
ITA;2021-03-03;1868;3515
ITA;2021-03-04;2144;3967
ITA;2021-03-05;1304;3949
ITA;2021-03-06;1450;3285
ITA;2021-03-07;2079;3744
ITA;2021-03-08;1247;3532
ITA;2021-03-09;2510;2594
ITA;2021-03-10;2149;4402
ITA;2021-03-11;1601;3092
ITA;2021-03-12;1284;3458
ITA;2021-03-13;1035;2525
ITA;2021-03-14;2567;4055
ITA;2021-03-15;1862;3180
ITA;2021-03-16;2884;4334
ITA;2021-03-17;1937;3723
ITA;2021-03-18;1520;2848
ITA;2021-03-19;1220;4285
ITA;2021-03-20;2953;4317
ITA;2021-03-21;2101;2588
ITA;2021-03-22;2036;2638
ITA;2021-03-23;1057;2959
ITA;2021-03-24;1350;3232
ITA;2021-03-25;1874;4429
ITA;2021-03-26;1596;4386
ITA;2021-03-27;2452;3930
ITA;2021-03-28;2928;3560
ITA;2021-03-29;1143;2890
ITA;2021-03-30;1697;3036
ITA;2021-03-31;1892;4405
ITA;2021-04-01;2832;3334
ITA;2021-04-02;2571;3647
ITA;2021-04-03;1777;3294
ITA;2021-04-04;1036;3974
ITA;2021-04-05;1826;2819
ITA;2021-04-06;1235;3424
ITA;2021-04-07;2757;3719
ITA;2021-04-08;2351;2699
ITA;2021-04-09;1183;4197
ITA;2021-04-10;1867;4371
ITA;2021-04-11;1500;2639
ITA;2021-04-12;2830;3638
ITA;2021-04-13;2350;4172
ITA;2021-04-14;1846;3975
ITA;2021-04-15;2311;3397
ITA;2021-04-16;2633;3980
ITA;2021-04-17;1077;3727
ITA;2021-04-18;1867;2623
ITA;2021-04-19;2127;3275
ITA;2021-04-20;1982;3777
ITA;2021-04-21;2664;2939
ITA;2021-04-22;1454;3173
ITA;2021-04-23;1532;3569
ITA;2021-04-24;1249;3946
ITA;2021-04-25;1557;3771
ITA;2021-04-26;1744;4331
ITA;2021-04-27;2038;4263
ITA;2021-04-28;1044;2946
ITA;2021-04-29;2240;4301
ITA;2021-04-30;2658;2889
ITA;2021-05-01;1780;2655
ITA;2021-05-02;2865;3085
ITA;2021-05-03;2696;3907
ITA;2021-05-04;1369;2684
ITA;2021-05-05;1315;3931
ITA;2021-05-06;1864;4428
ITA;2021-05-07;2104;2530
ITA;2021-05-08;2951;4411
ITA;2021-05-09;1017;4181
ITA;2021-05-10;1401;2651
JAM;2020-03-11;2942;2719
JAM;2020-03-12;2290;3788
JAM;2020-03-13;2513;4318
JAM;2020-03-14;1229;4170
JAM;2020-03-15;1343;4387
JAM;2020-03-16;1983;2827
JAM;2020-03-17;1224;3523
JAM;2020-03-18;2272;3642
JAM;2020-03-19;1752;4099
JAM;2020-03-20;2143;3419
JAM;2020-03-21;1748;4440
JAM;2020-03-22;2127;2826
JAM;2020-03-23;2026;3411
JAM;2020-03-24;2357;3959
JAM;2020-03-25;2787;4003
JAM;2020-03-26;1208;4474
JAM;2020-03-27;1613;4455
JAM;2020-03-28;2711;3177
JAM;2020-03-29;1619;4498
JAM;2020-03-30;2640;4258
JAM;2020-03-31;2071;3255
JAM;2020-04-01;1424;3325
JAM;2020-04-02;2774;4116
JAM;2020-04-03;2792;2620
JAM;2020-04-04;2912;2812
JAM;2020-04-05;2162;3785
JAM;2020-04-06;1639;4091
JAM;2020-04-07;1933;2701
JAM;2020-04-08;2763;2799
JAM;2020-04-09;1194;3771
JAM;2020-04-10;1150;3440
JAM;2020-04-11;2479;2889
JAM;2020-04-12;1425;2684
JAM;2020-04-13;1197;4145
JAM;2020-04-14;2290;3258
JAM;2020-04-15;1947;3077
JAM;2020-04-16;2951;3438
JAM;2020-04-17;2731;4419
JAM;2020-04-18;2518;2577
JAM;2020-04-19;1352;4293
JAM;2020-04-20;1194;4090
JAM;2020-04-21;1105;4370
JAM;2020-04-22;1298;4338
JAM;2020-04-23;2196;3485
JAM;2020-04-24;2793;3196
JAM;2020-04-25;1446;3407
JAM;2020-04-26;1957;3157
JAM;2020-04-27;1915;2970
JAM;2020-04-28;1159;2650
JAM;2020-04-29;2460;2916
JAM;2020-04-30;1744;3370
JAM;2020-05-01;2957;3453
JAM;2020-05-02;1798;3072
JAM;2020-05-03;2025;3099
JAM;2020-05-04;1403;2646
JAM;2020-05-05;1657;2603
JAM;2020-05-06;2502;2952
JAM;2020-05-07;1895;3032
JAM;2020-05-08;1180;2571
JAM;2020-05-09;1682;4278
JAM;2020-05-10;1679;2712
JAM;2020-05-11;2175;4499
JAM;2020-05-12;1163;2942
JAM;2020-05-13;2658;3369
JAM;2020-05-14;1299;3261
JAM;2020-05-15;1580;3279
JAM;2020-05-16;1254;4071
JAM;2020-05-17;1346;3902
JAM;2020-05-18;1210;4075
JAM;2020-05-19;1488;2877
JAM;2020-05-20;1767;2556
JAM;2020-05-21;2632;4093
JAM;2020-05-22;2078;2709
JAM;2020-05-23;1803;3457
JAM;2020-05-24;1804;2664
JAM;2020-05-25;2722;3708
JAM;2020-05-26;2133;2981
JAM;2020-05-27;1224;3490
JAM;2020-05-28;1255;4497
JAM;2020-05-29;2847;2821
JAM;2020-05-30;2400;3332
JAM;2020-05-31;2646;3713
JAM;2020-06-01;1537;4330
JAM;2020-06-02;2730;3834
JAM;2020-06-03;2780;3197
JAM;2020-06-04;2719;4210
JAM;2020-06-05;2433;4281
JAM;2020-06-06;1643;3601
JAM;2020-06-07;1011;3755
JAM;2020-06-08;1687;4407
JAM;2020-06-09;2485;4195
JAM;2020-06-10;1379;3438
